Overriding config with config/train_shakespeare_char_mac.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 80
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 2000
lr_decay_iters = 2000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
device = 'mps'  # run on cpu only
compile = False # do not torch compile the model

Overriding: n_head = 4
Overriding: n_layer = 6
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 10.65M
num decayed parameter tensors: 26, with 10,740,096 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: False
iter 344: loss 1.8204, time 443.46ms, mfu 0.84%
iter 345: loss 1.8023, time 443.94ms, mfu 0.84%
iter 346: loss 1.8218, time 443.01ms, mfu 0.84%
iter 347: loss 1.8086, time 443.15ms, mfu 0.84%
iter 348: loss 1.8048, time 443.22ms, mfu 0.84%
iter 349: loss 1.8067, time 444.12ms, mfu 0.84%
iter 350: loss 1.8220, time 443.34ms, mfu 0.84%
iter 351: loss 1.8058, time 442.65ms, mfu 0.84%
iter 352: loss 1.8215, time 442.09ms, mfu 0.84%
iter 353: loss 1.8013, time 442.59ms, mfu 0.84%
iter 354: loss 1.7673, time 442.48ms, mfu 0.84%
iter 355: loss 1.7994, time 442.88ms, mfu 0.84%
iter 356: loss 1.8140, time 442.63ms, mfu 0.84%
iter 357: loss 1.7818, time 441.86ms, mfu 0.84%
iter 358: loss 1.7507, time 441.48ms, mfu 0.84%
iter 359: loss 1.7724, time 443.65ms, mfu 0.84%
iter 360: loss 1.8117, time 442.79ms, mfu 0.84%
iter 361: loss 1.8000, time 446.27ms, mfu 0.84%
iter 362: loss 1.7856, time 442.38ms, mfu 0.84%
iter 363: loss 1.8008, time 441.37ms, mfu 0.84%
iter 364: loss 1.7889, time 442.22ms, mfu 0.84%
iter 365: loss 1.7591, time 441.46ms, mfu 0.84%
iter 366: loss 1.8080, time 442.13ms, mfu 0.84%
iter 367: loss 1.8011, time 441.37ms, mfu 0.84%
iter 368: loss 1.7830, time 445.56ms, mfu 0.84%
iter 369: loss 1.7768, time 461.13ms, mfu 0.84%
iter 370: loss 1.8068, time 441.68ms, mfu 0.84%
iter 371: loss 1.7838, time 442.19ms, mfu 0.84%
iter 372: loss 1.8093, time 442.61ms, mfu 0.84%
iter 373: loss 1.8000, time 451.53ms, mfu 0.84%
iter 374: loss 1.7597, time 440.44ms, mfu 0.84%
iter 375: loss 1.8075, time 440.07ms, mfu 0.84%
iter 376: loss 1.7612, time 439.65ms, mfu 0.84%
iter 377: loss 1.7656, time 439.47ms, mfu 0.84%
iter 378: loss 1.7870, time 445.62ms, mfu 0.84%
iter 379: loss 1.7866, time 443.48ms, mfu 0.84%
iter 380: loss 1.7368, time 441.27ms, mfu 0.84%
iter 381: loss 1.7339, time 439.85ms, mfu 0.84%
iter 382: loss 1.7299, time 440.07ms, mfu 0.84%
iter 383: loss 1.7952, time 439.91ms, mfu 0.84%
iter 384: loss 1.7572, time 440.28ms, mfu 0.84%
iter 385: loss 1.7726, time 440.07ms, mfu 0.84%
iter 386: loss 1.7591, time 444.00ms, mfu 0.84%
iter 387: loss 1.7767, time 440.16ms, mfu 0.84%
iter 388: loss 1.7232, time 439.68ms, mfu 0.84%
iter 389: loss 1.7382, time 439.98ms, mfu 0.84%
iter 390: loss 1.7666, time 439.43ms, mfu 0.84%
iter 391: loss 1.7598, time 439.74ms, mfu 0.84%
iter 392: loss 1.7648, time 439.70ms, mfu 0.85%
iter 393: loss 1.7879, time 440.99ms, mfu 0.85%
iter 394: loss 1.7878, time 440.38ms, mfu 0.85%
iter 395: loss 1.7831, time 439.72ms, mfu 0.85%
iter 396: loss 1.7505, time 439.87ms, mfu 0.85%
iter 397: loss 1.7615, time 439.53ms, mfu 0.85%
iter 398: loss 1.7170, time 439.67ms, mfu 0.85%
iter 399: loss 1.7491, time 439.73ms, mfu 0.85%
iter 400: loss 1.7323, time 439.72ms, mfu 0.85%
iter 401: loss 1.7318, time 439.81ms, mfu 0.85%
iter 402: loss 1.7266, time 439.53ms, mfu 0.85%
iter 403: loss 1.7206, time 440.56ms, mfu 0.85%
iter 404: loss 1.7316, time 439.85ms, mfu 0.85%
iter 405: loss 1.7384, time 439.50ms, mfu 0.85%
iter 406: loss 1.7441, time 439.52ms, mfu 0.85%
iter 407: loss 1.7438, time 440.10ms, mfu 0.85%
iter 408: loss 1.7271, time 441.54ms, mfu 0.85%
iter 409: loss 1.7384, time 439.35ms, mfu 0.85%
iter 410: loss 1.7221, time 441.30ms, mfu 0.85%
iter 411: loss 1.7427, time 442.73ms, mfu 0.85%
iter 412: loss 1.6905, time 442.37ms, mfu 0.85%
iter 413: loss 1.6815, time 442.32ms, mfu 0.85%
iter 414: loss 1.7279, time 442.49ms, mfu 0.84%
iter 415: loss 1.7527, time 443.33ms, mfu 0.84%
iter 416: loss 1.7196, time 440.01ms, mfu 0.84%
iter 417: loss 1.7226, time 440.03ms, mfu 0.84%
iter 418: loss 1.7406, time 440.21ms, mfu 0.85%
iter 419: loss 1.6907, time 439.67ms, mfu 0.85%
iter 420: loss 1.7206, time 440.13ms, mfu 0.85%
iter 421: loss 1.6966, time 439.89ms, mfu 0.85%
iter 422: loss 1.6906, time 440.61ms, mfu 0.85%
iter 423: loss 1.6942, time 441.10ms, mfu 0.85%
iter 424: loss 1.7023, time 439.77ms, mfu 0.85%
iter 425: loss 1.7291, time 439.98ms, mfu 0.85%
iter 426: loss 1.7233, time 440.27ms, mfu 0.85%
iter 427: loss 1.7104, time 439.78ms, mfu 0.85%
iter 428: loss 1.7279, time 439.79ms, mfu 0.85%
iter 429: loss 1.6730, time 439.71ms, mfu 0.85%
iter 430: loss 1.6887, time 441.11ms, mfu 0.85%
iter 431: loss 1.6885, time 439.62ms, mfu 0.85%
iter 432: loss 1.6844, time 440.34ms, mfu 0.85%
iter 433: loss 1.7049, time 439.31ms, mfu 0.85%
iter 434: loss 1.6735, time 439.98ms, mfu 0.85%
iter 435: loss 1.7156, time 439.73ms, mfu 0.85%
iter 436: loss 1.6801, time 440.15ms, mfu 0.85%
iter 437: loss 1.7181, time 440.08ms, mfu 0.85%
iter 438: loss 1.7091, time 439.10ms, mfu 0.85%
iter 439: loss 1.6770, time 439.36ms, mfu 0.85%
iter 440: loss 1.6946, time 439.11ms, mfu 0.85%
iter 441: loss 1.6987, time 439.59ms, mfu 0.85%
iter 442: loss 1.7095, time 439.02ms, mfu 0.85%
iter 443: loss 1.7483, time 439.50ms, mfu 0.85%
iter 444: loss 1.6726, time 439.39ms, mfu 0.85%
iter 445: loss 1.6801, time 439.49ms, mfu 0.85%
iter 446: loss 1.6703, time 439.67ms, mfu 0.85%
iter 447: loss 1.6776, time 439.03ms, mfu 0.85%
iter 448: loss 1.7041, time 439.39ms, mfu 0.85%
iter 449: loss 1.6594, time 439.04ms, mfu 0.85%
iter 450: loss 1.6759, time 439.35ms, mfu 0.85%
iter 451: loss 1.6870, time 439.55ms, mfu 0.85%
iter 452: loss 1.6837, time 439.34ms, mfu 0.85%
iter 453: loss 1.6477, time 439.60ms, mfu 0.85%
iter 454: loss 1.6732, time 439.52ms, mfu 0.85%
iter 455: loss 1.6838, time 439.29ms, mfu 0.85%
iter 456: loss 1.6845, time 439.41ms, mfu 0.85%
iter 457: loss 1.6665, time 439.54ms, mfu 0.85%
iter 458: loss 1.6653, time 439.15ms, mfu 0.85%
iter 459: loss 1.6837, time 441.07ms, mfu 0.85%
iter 460: loss 1.6584, time 441.20ms, mfu 0.85%
iter 461: loss 1.6272, time 440.65ms, mfu 0.85%
iter 462: loss 1.6446, time 440.26ms, mfu 0.85%
iter 463: loss 1.6571, time 439.51ms, mfu 0.85%
iter 464: loss 1.6576, time 439.97ms, mfu 0.85%
iter 465: loss 1.6642, time 446.84ms, mfu 0.85%
iter 466: loss 1.6506, time 439.85ms, mfu 0.85%
iter 467: loss 1.6463, time 442.66ms, mfu 0.85%
iter 468: loss 1.6376, time 440.04ms, mfu 0.85%
iter 469: loss 1.6655, time 439.13ms, mfu 0.85%
iter 470: loss 1.6336, time 439.55ms, mfu 0.85%
iter 471: loss 1.6573, time 439.58ms, mfu 0.85%
iter 472: loss 1.6435, time 441.34ms, mfu 0.85%
iter 473: loss 1.6538, time 439.65ms, mfu 0.85%
iter 474: loss 1.6287, time 440.52ms, mfu 0.85%
iter 475: loss 1.6419, time 439.84ms, mfu 0.85%
iter 476: loss 1.6758, time 439.46ms, mfu 0.85%
iter 477: loss 1.6675, time 439.88ms, mfu 0.85%
iter 478: loss 1.6591, time 439.72ms, mfu 0.85%
iter 479: loss 1.6399, time 439.61ms, mfu 0.85%
iter 480: loss 1.6607, time 440.56ms, mfu 0.85%
iter 481: loss 1.6423, time 439.12ms, mfu 0.85%
iter 482: loss 1.6522, time 439.59ms, mfu 0.85%
iter 483: loss 1.6713, time 440.02ms, mfu 0.85%
iter 484: loss 1.6673, time 439.65ms, mfu 0.85%
iter 485: loss 1.6358, time 440.05ms, mfu 0.85%
iter 486: loss 1.6458, time 439.95ms, mfu 0.85%
iter 487: loss 1.6143, time 439.65ms, mfu 0.85%
iter 488: loss 1.6676, time 439.07ms, mfu 0.85%
iter 489: loss 1.6329, time 439.23ms, mfu 0.85%
iter 490: loss 1.6402, time 439.58ms, mfu 0.85%
iter 491: loss 1.6485, time 440.38ms, mfu 0.85%
iter 492: loss 1.6214, time 439.39ms, mfu 0.85%
iter 493: loss 1.6311, time 439.28ms, mfu 0.85%
iter 494: loss 1.6153, time 438.98ms, mfu 0.85%
iter 495: loss 1.6501, time 439.47ms, mfu 0.85%
iter 496: loss 1.6360, time 439.33ms, mfu 0.85%
iter 497: loss 1.6338, time 439.50ms, mfu 0.85%
iter 498: loss 1.6623, time 440.16ms, mfu 0.85%
iter 499: loss 1.6356, time 439.27ms, mfu 0.85%
step 500: train loss 1.5446, val loss 1.7275
saving checkpoint to out-shakespeare-char
iter 500: loss 1.6284, time 23796.46ms, mfu 0.76%
iter 501: loss 1.5958, time 462.65ms, mfu 0.77%
iter 502: loss 1.6165, time 459.46ms, mfu 0.77%
iter 503: loss 1.6601, time 438.85ms, mfu 0.78%
iter 504: loss 1.6050, time 442.57ms, mfu 0.79%
iter 505: loss 1.6122, time 444.97ms, mfu 0.79%
iter 506: loss 1.6170, time 443.95ms, mfu 0.80%
iter 507: loss 1.6312, time 443.54ms, mfu 0.80%
iter 508: loss 1.6195, time 441.64ms, mfu 0.81%
iter 509: loss 1.5913, time 441.93ms, mfu 0.81%
iter 510: loss 1.6424, time 441.24ms, mfu 0.81%
iter 511: loss 1.6512, time 441.62ms, mfu 0.82%
iter 512: loss 1.5894, time 454.60ms, mfu 0.82%
iter 513: loss 1.6290, time 440.80ms, mfu 0.82%
iter 514: loss 1.5960, time 441.56ms, mfu 0.82%
iter 515: loss 1.6477, time 441.51ms, mfu 0.82%
iter 516: loss 1.6599, time 441.74ms, mfu 0.83%
iter 517: loss 1.6050, time 441.66ms, mfu 0.83%
iter 518: loss 1.6417, time 440.78ms, mfu 0.83%
iter 519: loss 1.6041, time 441.48ms, mfu 0.83%
iter 520: loss 1.6048, time 441.22ms, mfu 0.83%
iter 521: loss 1.6030, time 442.40ms, mfu 0.83%
iter 522: loss 1.6389, time 442.27ms, mfu 0.83%
iter 523: loss 1.6147, time 443.22ms, mfu 0.83%
iter 524: loss 1.6670, time 442.18ms, mfu 0.84%
iter 525: loss 1.5707, time 442.37ms, mfu 0.84%
iter 526: loss 1.6276, time 442.10ms, mfu 0.84%
iter 527: loss 1.6151, time 442.03ms, mfu 0.84%
iter 528: loss 1.6209, time 441.55ms, mfu 0.84%
iter 529: loss 1.5777, time 441.82ms, mfu 0.84%
iter 530: loss 1.6233, time 441.46ms, mfu 0.84%
iter 531: loss 1.5846, time 441.92ms, mfu 0.84%
iter 532: loss 1.6111, time 442.08ms, mfu 0.84%
iter 533: loss 1.6228, time 441.58ms, mfu 0.84%
iter 534: loss 1.6015, time 441.53ms, mfu 0.84%
iter 535: loss 1.6103, time 442.33ms, mfu 0.84%
iter 536: loss 1.6065, time 441.77ms, mfu 0.84%
iter 537: loss 1.6099, time 441.78ms, mfu 0.84%
iter 538: loss 1.5752, time 441.77ms, mfu 0.84%
iter 539: loss 1.5953, time 442.08ms, mfu 0.84%
iter 540: loss 1.6091, time 441.68ms, mfu 0.84%
iter 541: loss 1.6067, time 442.23ms, mfu 0.84%
iter 542: loss 1.6194, time 442.22ms, mfu 0.84%
iter 543: loss 1.5875, time 442.34ms, mfu 0.84%
iter 544: loss 1.6111, time 441.53ms, mfu 0.84%
iter 545: loss 1.6134, time 442.52ms, mfu 0.84%
iter 546: loss 1.5964, time 441.99ms, mfu 0.84%
iter 547: loss 1.6319, time 441.97ms, mfu 0.84%
iter 548: loss 1.6313, time 442.22ms, mfu 0.84%
iter 549: loss 1.5920, time 441.50ms, mfu 0.84%
iter 550: loss 1.5977, time 443.21ms, mfu 0.84%
iter 551: loss 1.6251, time 441.78ms, mfu 0.84%
iter 552: loss 1.5532, time 443.37ms, mfu 0.84%
iter 553: loss 1.5636, time 442.90ms, mfu 0.84%
iter 554: loss 1.5877, time 442.26ms, mfu 0.84%
iter 555: loss 1.5851, time 441.99ms, mfu 0.84%
iter 556: loss 1.6025, time 441.60ms, mfu 0.84%
iter 557: loss 1.5867, time 442.44ms, mfu 0.84%
iter 558: loss 1.5833, time 445.13ms, mfu 0.84%
iter 559: loss 1.5599, time 442.29ms, mfu 0.84%
iter 560: loss 1.5858, time 442.90ms, mfu 0.84%
iter 561: loss 1.5924, time 442.79ms, mfu 0.84%
iter 562: loss 1.5845, time 441.55ms, mfu 0.84%
iter 563: loss 1.5565, time 441.82ms, mfu 0.84%
iter 564: loss 1.6108, time 442.13ms, mfu 0.84%
iter 565: loss 1.5442, time 442.02ms, mfu 0.84%
iter 566: loss 1.5789, time 442.27ms, mfu 0.84%
iter 567: loss 1.5916, time 444.05ms, mfu 0.84%
iter 568: loss 1.5607, time 443.75ms, mfu 0.84%
iter 569: loss 1.5635, time 442.34ms, mfu 0.84%
iter 570: loss 1.5698, time 445.59ms, mfu 0.84%
iter 571: loss 1.5682, time 443.11ms, mfu 0.84%
iter 572: loss 1.5558, time 443.28ms, mfu 0.84%
iter 573: loss 1.5780, time 441.73ms, mfu 0.84%
iter 574: loss 1.5528, time 466.45ms, mfu 0.84%
iter 575: loss 1.5756, time 442.76ms, mfu 0.84%
iter 576: loss 1.5422, time 442.23ms, mfu 0.84%
iter 577: loss 1.5268, time 441.98ms, mfu 0.84%
iter 578: loss 1.5778, time 442.14ms, mfu 0.84%
iter 579: loss 1.5911, time 446.43ms, mfu 0.84%
iter 580: loss 1.5536, time 444.79ms, mfu 0.84%
iter 581: loss 1.5680, time 446.11ms, mfu 0.84%
iter 582: loss 1.5727, time 442.91ms, mfu 0.84%
iter 583: loss 1.5255, time 443.10ms, mfu 0.84%
iter 584: loss 1.5700, time 447.50ms, mfu 0.84%
iter 585: loss 1.5354, time 443.37ms, mfu 0.84%
iter 586: loss 1.5571, time 448.32ms, mfu 0.84%
iter 587: loss 1.5507, time 444.37ms, mfu 0.84%
iter 588: loss 1.5608, time 444.63ms, mfu 0.84%
iter 589: loss 1.5746, time 447.07ms, mfu 0.84%
iter 590: loss 1.5536, time 446.74ms, mfu 0.84%
iter 591: loss 1.5348, time 444.53ms, mfu 0.84%
iter 592: loss 1.5674, time 443.01ms, mfu 0.84%
iter 593: loss 1.5847, time 443.07ms, mfu 0.84%
iter 594: loss 1.5615, time 442.42ms, mfu 0.84%
iter 595: loss 1.5834, time 443.89ms, mfu 0.84%
iter 596: loss 1.5397, time 446.82ms, mfu 0.84%
iter 597: loss 1.5645, time 444.60ms, mfu 0.84%
iter 598: loss 1.5980, time 443.01ms, mfu 0.84%
iter 599: loss 1.5416, time 442.20ms, mfu 0.84%
iter 600: loss 1.5700, time 442.91ms, mfu 0.84%
iter 601: loss 1.5444, time 443.40ms, mfu 0.84%
iter 602: loss 1.5629, time 443.29ms, mfu 0.84%
iter 603: loss 1.5724, time 443.16ms, mfu 0.84%
iter 604: loss 1.5447, time 445.43ms, mfu 0.84%
iter 605: loss 1.5462, time 445.95ms, mfu 0.84%
iter 606: loss 1.5119, time 444.36ms, mfu 0.84%
iter 607: loss 1.5678, time 448.49ms, mfu 0.84%
iter 608: loss 1.5624, time 443.54ms, mfu 0.84%
iter 609: loss 1.5463, time 445.06ms, mfu 0.84%
iter 610: loss 1.5474, time 444.92ms, mfu 0.84%
iter 611: loss 1.5548, time 444.26ms, mfu 0.84%
iter 612: loss 1.5327, time 446.82ms, mfu 0.84%
iter 613: loss 1.5584, time 447.06ms, mfu 0.84%
iter 614: loss 1.5313, time 443.65ms, mfu 0.84%
iter 615: loss 1.5225, time 443.60ms, mfu 0.84%
iter 616: loss 1.5436, time 443.26ms, mfu 0.84%
iter 617: loss 1.5273, time 444.24ms, mfu 0.84%
iter 618: loss 1.5362, time 442.26ms, mfu 0.84%
iter 619: loss 1.5643, time 441.58ms, mfu 0.84%
iter 620: loss 1.5395, time 441.65ms, mfu 0.84%
iter 621: loss 1.5357, time 442.00ms, mfu 0.84%
iter 622: loss 1.5101, time 442.94ms, mfu 0.84%
iter 623: loss 1.5525, time 441.84ms, mfu 0.84%
iter 624: loss 1.5478, time 443.29ms, mfu 0.84%
iter 625: loss 1.5401, time 443.32ms, mfu 0.84%
iter 626: loss 1.5232, time 442.50ms, mfu 0.84%
iter 627: loss 1.5338, time 442.93ms, mfu 0.84%
iter 628: loss 1.5499, time 442.80ms, mfu 0.84%
iter 629: loss 1.5447, time 443.30ms, mfu 0.84%
iter 630: loss 1.5134, time 446.42ms, mfu 0.84%
iter 631: loss 1.5292, time 445.61ms, mfu 0.84%
iter 632: loss 1.5118, time 446.60ms, mfu 0.84%
iter 633: loss 1.5230, time 443.06ms, mfu 0.84%
iter 634: loss 1.5391, time 446.72ms, mfu 0.84%
iter 635: loss 1.4977, time 442.54ms, mfu 0.84%
iter 636: loss 1.5381, time 444.10ms, mfu 0.84%
iter 637: loss 1.5233, time 443.75ms, mfu 0.84%
iter 638: loss 1.4905, time 441.89ms, mfu 0.84%
iter 639: loss 1.5196, time 445.84ms, mfu 0.84%
iter 640: loss 1.5395, time 445.40ms, mfu 0.84%
iter 641: loss 1.5076, time 444.50ms, mfu 0.84%
iter 642: loss 1.4947, time 445.59ms, mfu 0.84%
iter 643: loss 1.5175, time 443.59ms, mfu 0.84%
iter 644: loss 1.5433, time 445.47ms, mfu 0.84%
iter 645: loss 1.5185, time 443.59ms, mfu 0.84%
iter 646: loss 1.5255, time 440.72ms, mfu 0.84%
iter 647: loss 1.5136, time 445.58ms, mfu 0.84%
iter 648: loss 1.5449, time 439.83ms, mfu 0.84%
iter 649: loss 1.5384, time 445.60ms, mfu 0.84%
iter 650: loss 1.4993, time 443.59ms, mfu 0.84%
iter 651: loss 1.4951, time 444.01ms, mfu 0.84%
iter 652: loss 1.4910, time 444.81ms, mfu 0.84%
iter 653: loss 1.5026, time 443.92ms, mfu 0.84%
iter 654: loss 1.5533, time 447.59ms, mfu 0.84%
iter 655: loss 1.5156, time 443.72ms, mfu 0.84%
iter 656: loss 1.5488, time 446.98ms, mfu 0.84%
iter 657: loss 1.5097, time 444.01ms, mfu 0.84%
iter 658: loss 1.4908, time 443.80ms, mfu 0.84%
iter 659: loss 1.4778, time 443.45ms, mfu 0.84%
iter 660: loss 1.4947, time 445.03ms, mfu 0.84%
iter 661: loss 1.5232, time 443.46ms, mfu 0.84%
iter 662: loss 1.5232, time 442.83ms, mfu 0.84%
iter 663: loss 1.5238, time 443.41ms, mfu 0.84%
iter 664: loss 1.4903, time 442.93ms, mfu 0.84%
iter 665: loss 1.5034, time 442.23ms, mfu 0.84%
iter 666: loss 1.5366, time 443.02ms, mfu 0.84%
iter 667: loss 1.5158, time 443.02ms, mfu 0.84%
iter 668: loss 1.5275, time 442.65ms, mfu 0.84%
iter 669: loss 1.5117, time 442.55ms, mfu 0.84%
iter 670: loss 1.5251, time 442.12ms, mfu 0.84%
iter 671: loss 1.5097, time 442.62ms, mfu 0.84%
iter 672: loss 1.5274, time 446.64ms, mfu 0.84%
iter 673: loss 1.5176, time 443.55ms, mfu 0.84%
iter 674: loss 1.4873, time 444.59ms, mfu 0.84%
iter 675: loss 1.4905, time 445.76ms, mfu 0.84%
iter 676: loss 1.5124, time 445.32ms, mfu 0.84%
iter 677: loss 1.5161, time 449.24ms, mfu 0.84%
iter 678: loss 1.4995, time 446.20ms, mfu 0.84%
iter 679: loss 1.5135, time 444.74ms, mfu 0.84%
iter 680: loss 1.4966, time 445.92ms, mfu 0.84%
iter 681: loss 1.4983, time 446.47ms, mfu 0.84%
iter 682: loss 1.5055, time 446.05ms, mfu 0.84%
iter 683: loss 1.5175, time 444.05ms, mfu 0.84%
iter 684: loss 1.5060, time 443.57ms, mfu 0.84%
iter 685: loss 1.5104, time 445.43ms, mfu 0.84%
iter 686: loss 1.4995, time 444.00ms, mfu 0.84%
iter 687: loss 1.4877, time 442.41ms, mfu 0.84%
iter 688: loss 1.4930, time 441.94ms, mfu 0.84%
iter 689: loss 1.5078, time 448.37ms, mfu 0.84%
iter 690: loss 1.4667, time 443.18ms, mfu 0.84%
iter 691: loss 1.4732, time 443.12ms, mfu 0.84%
iter 692: loss 1.4920, time 443.07ms, mfu 0.84%
iter 693: loss 1.4919, time 443.55ms, mfu 0.84%
iter 694: loss 1.4665, time 443.43ms, mfu 0.84%
iter 695: loss 1.4958, time 444.93ms, mfu 0.84%
iter 696: loss 1.5076, time 441.97ms, mfu 0.84%
iter 697: loss 1.4848, time 441.35ms, mfu 0.84%
iter 698: loss 1.4826, time 441.31ms, mfu 0.84%
iter 699: loss 1.4805, time 441.64ms, mfu 0.84%
iter 700: loss 1.4768, time 441.42ms, mfu 0.84%
iter 701: loss 1.5006, time 441.83ms, mfu 0.84%
iter 702: loss 1.4554, time 441.51ms, mfu 0.84%
iter 703: loss 1.5083, time 445.89ms, mfu 0.84%
iter 704: loss 1.4787, time 442.56ms, mfu 0.84%
iter 705: loss 1.5032, time 443.85ms, mfu 0.84%
iter 706: loss 1.4826, time 441.67ms, mfu 0.84%
iter 707: loss 1.4732, time 441.33ms, mfu 0.84%
iter 708: loss 1.4748, time 442.18ms, mfu 0.84%
iter 709: loss 1.4928, time 442.34ms, mfu 0.84%
iter 710: loss 1.4818, time 440.49ms, mfu 0.84%
iter 711: loss 1.4846, time 442.19ms, mfu 0.84%
iter 712: loss 1.5067, time 442.96ms, mfu 0.84%
iter 713: loss 1.5029, time 441.56ms, mfu 0.84%
iter 714: loss 1.4939, time 442.06ms, mfu 0.84%
iter 715: loss 1.5083, time 445.20ms, mfu 0.84%
iter 716: loss 1.4805, time 441.94ms, mfu 0.84%
iter 717: loss 1.4841, time 475.03ms, mfu 0.84%
iter 718: loss 1.4842, time 442.83ms, mfu 0.84%
iter 719: loss 1.5089, time 445.49ms, mfu 0.84%
iter 720: loss 1.5286, time 443.20ms, mfu 0.84%
iter 721: loss 1.4725, time 442.62ms, mfu 0.84%
iter 722: loss 1.4710, time 441.90ms, mfu 0.84%
iter 723: loss 1.4961, time 444.21ms, mfu 0.84%
iter 724: loss 1.4902, time 444.26ms, mfu 0.84%
iter 725: loss 1.4596, time 441.82ms, mfu 0.84%
iter 726: loss 1.4767, time 442.19ms, mfu 0.84%
iter 727: loss 1.4970, time 447.30ms, mfu 0.84%
iter 728: loss 1.4621, time 441.91ms, mfu 0.84%
iter 729: loss 1.4665, time 442.21ms, mfu 0.84%
iter 730: loss 1.4675, time 441.55ms, mfu 0.84%
iter 731: loss 1.4934, time 441.27ms, mfu 0.84%
iter 732: loss 1.4801, time 441.36ms, mfu 0.84%
iter 733: loss 1.4993, time 441.09ms, mfu 0.84%
iter 734: loss 1.4665, time 441.91ms, mfu 0.84%
iter 735: loss 1.4656, time 441.44ms, mfu 0.84%
iter 736: loss 1.4622, time 445.18ms, mfu 0.84%
iter 737: loss 1.4995, time 441.98ms, mfu 0.84%
iter 738: loss 1.5035, time 441.56ms, mfu 0.84%
iter 739: loss 1.4697, time 441.72ms, mfu 0.84%
iter 740: loss 1.4900, time 441.68ms, mfu 0.84%
iter 741: loss 1.4794, time 442.28ms, mfu 0.84%
iter 742: loss 1.4721, time 441.69ms, mfu 0.84%
iter 743: loss 1.4690, time 441.23ms, mfu 0.84%
iter 744: loss 1.4667, time 441.80ms, mfu 0.84%
iter 745: loss 1.4792, time 440.41ms, mfu 0.84%
iter 746: loss 1.4473, time 441.53ms, mfu 0.84%
iter 747: loss 1.4843, time 442.25ms, mfu 0.84%
iter 748: loss 1.4437, time 440.89ms, mfu 0.84%
iter 749: loss 1.4382, time 440.83ms, mfu 0.84%
step 750: train loss 1.3740, val loss 1.6000
saving checkpoint to out-shakespeare-char
iter 750: loss 1.4574, time 23967.32ms, mfu 0.76%
iter 751: loss 1.4837, time 446.73ms, mfu 0.77%
iter 752: loss 1.4637, time 445.27ms, mfu 0.77%
iter 753: loss 1.4678, time 445.60ms, mfu 0.78%
iter 754: loss 1.4514, time 441.52ms, mfu 0.79%
iter 755: loss 1.4210, time 441.90ms, mfu 0.79%
iter 756: loss 1.4318, time 444.90ms, mfu 0.80%
iter 757: loss 1.4729, time 441.18ms, mfu 0.80%
iter 758: loss 1.4875, time 446.80ms, mfu 0.81%
iter 759: loss 1.4763, time 442.09ms, mfu 0.81%
iter 760: loss 1.4847, time 443.22ms, mfu 0.81%
iter 761: loss 1.4626, time 443.79ms, mfu 0.81%
iter 762: loss 1.4490, time 444.02ms, mfu 0.82%
iter 763: loss 1.4328, time 443.20ms, mfu 0.82%
iter 764: loss 1.4622, time 445.67ms, mfu 0.82%
iter 765: loss 1.4816, time 446.22ms, mfu 0.82%
iter 766: loss 1.4838, time 447.88ms, mfu 0.82%
iter 767: loss 1.4491, time 443.98ms, mfu 0.83%
iter 768: loss 1.4590, time 443.60ms, mfu 0.83%
iter 769: loss 1.4370, time 441.95ms, mfu 0.83%
iter 770: loss 1.4187, time 444.12ms, mfu 0.83%
iter 771: loss 1.4491, time 441.40ms, mfu 0.83%
iter 772: loss 1.4618, time 441.66ms, mfu 0.83%
iter 773: loss 1.4706, time 473.10ms, mfu 0.83%
iter 774: loss 1.4593, time 454.63ms, mfu 0.83%
iter 775: loss 1.4627, time 444.63ms, mfu 0.83%
iter 776: loss 1.4486, time 444.99ms, mfu 0.83%
iter 777: loss 1.4235, time 444.28ms, mfu 0.83%
iter 778: loss 1.4490, time 447.22ms, mfu 0.83%
iter 779: loss 1.4413, time 446.39ms, mfu 0.83%
iter 780: loss 1.4512, time 478.95ms, mfu 0.83%
iter 781: loss 1.4270, time 443.19ms, mfu 0.83%
iter 782: loss 1.4706, time 441.82ms, mfu 0.83%
iter 783: loss 1.4541, time 441.26ms, mfu 0.83%
iter 784: loss 1.4585, time 443.54ms, mfu 0.83%
iter 785: loss 1.4551, time 441.93ms, mfu 0.83%
